Area1,Area2,Area3,Area4,Area5,Area6,Climb,Climb_Type,Grade,Pitches,Commitment,Route_type,Height,Quality,Danger,FA,Description,Protection
California,Bishop,Buttermilk Country,Buttermilks,Roadside Boulders,,Roadside Highball,boulder,3,,,,20,3,1,,,
California,Bishop,Buttermilk Country,Buttermilks,Roadside Boulders,,Roadside Rail,boulder,3,,,,20,3,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Roadside Boulders,,Unnamed,boulder,4,,,,20,2,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Roadside Boulders,,Unnamed Arete,boulder,0,,,,20,3,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Roadside Boulders,,Slots,boulder,3,,,,20,3,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Robinson's Rubber Tester Boulder,,Robinson's Rubber Tester,boulder,0,,,,15,3,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Robinson's Rubber Tester Boulder,,Unnamed,boulder,1,,,,15,2,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Robinson's Rubber Tester Boulder,,Unnamed,boulder,0,,,,15,2,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Rowell Boulder,,Junior's Achievement,boulder,8,,,,25,2,0,,"FINALLY! One of my longest term projects, entirely because it is my anti-style and painfully sharp.  Second go of the day. Never again.",
California,Bishop,Buttermilk Country,Buttermilks,Rowell Boulder,,Junior's Arete,boulder,1,,,,25,3,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Saigon Boulder,,Saigon,boulder,6,,,,30,4,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Saigon Boulder,,Saigon Direct,boulder,9,,,,30,0,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Saigon Boulder,,Monkey Dihedral,boulder,2,,,,30,3,1,,"Neat climb, but tricky to start",
California,Bishop,Buttermilk Country,Buttermilks,Saigon Boulder,,Unnamed,boulder,0,,,,30,2,1,,,
California,Bishop,Buttermilk Country,Buttermilks,Saigon Boulder,,Unnamed,boulder,0,,,,30,3,1,,Patina 6 feet right of Saigon,
California,Bishop,Buttermilk Country,Buttermilks,Saigon Boulder,,Unnamed,boulder,2,,,,30,2,1,,Monkey Dihedral Direct,
California,Bishop,Buttermilk Country,Buttermilks,Scoop Boulder,,Scoop,boulder,2,,,,,3,1,,,
California,Bishop,Buttermilk Country,Buttermilks,Scoop Boulder,,Erosion,boulder,1,,,,,3,1,,,
California,Bishop,Buttermilk Country,Buttermilks,Sharma Traverse Boulder,,Backside Mantel,boulder,6,,,,,2,0,,Honestly not bad.  Thoroughly impressed.  Deserves its star.,
California,Bishop,Buttermilk Country,Buttermilks,Smooth Shrimp Boulder,,Perfectly Chicken,boulder,5,,,,,2,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Smooth Shrimp Boulder,,Bubba Gump,boulder,10,,,,,0,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Smooth Shrimp Boulder,,Smooth Shrimp,boulder,6,,,,,3,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Smooth Shrimp Boulder,,Cocktail Sauce,boulder,9,,,,,3,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Smooth Shrimp Boulder,,Super Cocktail Sauce,boulder,11,,,,,3,0,,Cool extension to Cocktail Sauce that really brings the pump!  Neat ninja kick move.,
California,Bishop,Buttermilk Country,Buttermilks,Smooth Shrimp Boulder,,Unnamed,boulder,1,,,,,2,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Smooth Shrimp Boulder,,The Flake,boulder,1,,,,,3,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Smooth Shrimp Boulder,,The Buttocks,boulder,2,,,,,2,0,,Ow.  This thing is sharp.  Took taping up my hands and figuring out the easiest two moves to get through the overhanging section.  The vert part felt chill.,
California,Bishop,Buttermilk Country,Buttermilks,Solitaire Boulder,,Judge Not,boulder,9,,,,,5,0,,"Nasty pinky flapper, stuck the dyno one-handed!",
California,Bishop,Buttermilk Country,Buttermilks,Solitaire Boulder,,Eric's Dyno,boulder,5,,,,,3,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Solitaire Boulder,,Solitaire,boulder,8,,,,,3,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Soul Slinger Boulder,,Soul Slinger,boulder,9,,,,,3,0,,"Maybe a bit soft but a god climb nonetheless.  Bear down on the crystal, not the minimal dish and it goes.",
California,Bishop,Buttermilk Country,Buttermilks,Stained Glass Boulder,,Stained Glass,boulder,10,,,,,0,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Sunshine Boulder,,Good Morning Sunshine,boulder,1,,,,,3,1,,Classic highball warmup,
California,Bishop,Buttermilk Country,Buttermilks,Sunshine Boulder,,Unnamed,boulder,0,,,,,3,1,,Classic highball warmup,
California,Bishop,Buttermilk Country,Buttermilks,Sunshine Boulder,,Unnamed,boulder,0,,,,,3,1,,Classic highball warmup,
California,Bishop,Buttermilk Country,Buttermilks,Sunshine Boulder,,Unnamed,boulder,0,,,,,3,0,,Classic highball warmup,
California,Bishop,Buttermilk Country,Buttermilks,Sunshine Boulder,,Unnamed,boulder,1,,,,,2,0,,Backside climb #5 in 3rd.  One move at the bottom then just the downclimb slab,
California,Bishop,Buttermilk Country,Buttermilks,Sunshine Boulder,,Unnamed,boulder,1,,,,,2,0,,#6 Sorta hollow features and doestn actually climb that well,
California,Bishop,Buttermilk Country,Buttermilks,Sunshine Boulder,,Unnamed,boulder,1,,,,,2,1,,"#7 Did from the start of the ""2"", but that topout was a bit much.",
California,Bishop,Buttermilk Country,Buttermilks,Sunshine Boulder,,Unnamed,boulder,1,,,,,0,1,,#8,
California,Bishop,Buttermilk Country,Buttermilks,Sunshine Boulder,,Unnamed,boulder,2,,,,,0,1,,#9,
California,Bishop,Buttermilk Country,Buttermilks,Tut Boulder,,King Tut,boulder,3,,,,,3,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Tut Boulder,,Funky Tut,boulder,3,,,,,3,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Tut Boulder,,Milk the Milks,boulder,6,,,,,2,0,,"Start is almost campusy, otherwise would be 3 stars",
California,Bishop,Buttermilk Country,Buttermilks,Tut Boulder,,Unnamed (15),boulder,0,,,,,2,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Tut Boulder,,Unnamed (15) Sit,boulder,4,,,,,2,0,,One extra bigger move to the stand.  Decent,
California,Bishop,Buttermilk Country,Buttermilks,Tut Boulder,,Unnamed (13),boulder,1,,,,,2,0,,"Alright line, kinda stout, climbs well",
California,Bishop,Buttermilk Country,Buttermilks,Tut Boulder,,Ay,boulder,1,,,,,3,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Tut Boulder,,Howard Carter,boulder,0,,,,,3,0,,,
California,Bishop,Buttermilk Country,Buttermilks,Tut Boulder,,Howard Carter Sit,boulder,6,,,,,3,0,,Surprisingly fun and good,
California,Bishop,Buttermilk Country,Buttermilks,Tut Boulder,,Surrounded in Smoke,boulder,8,,,,,2,0,,May have climbed incorrectly.  Exit right after making the hard moves on Howard Carter Sit,
California,Bishop,Buttermilk Country,Buttermilks,Tut Boulder,,Tut Crack,boulder,3,,,,,2,0,,"Cool crack feature, but doesn't climb amazingly well",
California,Bishop,Buttermilk Country,Buttermilks,Tut Boulder,,Walk Like An Egyptian,boulder,6,,,,,2,0,,Funky movement to get into the crack.  Okay,
California,Bishop,Buttermilk Country,Buttermilks,Tut Boulder,,Egypt (Crack),boulder,0,,,,,3,0,,Chill moves following up the cracl,
California,Bishop,Buttermilk Country,Buttermilks,Tut Boulder,,Egypt (No Crack),boulder,3,,,,,2,0,,Dumb hard first move.  Pleasant afterwards,
California,Bishop,Buttermilk Country,Buttermilks,Tut Boulder,,Wimberries,boulder,4,,,,,2,0,,Climb the surprisingly positive features just right of the arete.  Not bad.  Not great either.,
California,Bishop,Buttermilk Country,Buttermilks,Womb Boulder,,A Birthing Experience,boulder,1,,,,,4,0,,"Classic, never give beta.",
California,Bishop,Buttermilk Country,Buttermilks,Womb Boulder,,Twin Birthing Experience,boulder,1,,,,,3,0,,Sent with ELC using a heel hook around his neck.  Trickier to fit into the start than to do the climbing.,
California,Bishop,Buttermilk Country,Buttermilks,Womb Boulder,,Yo! Basecamp,boulder,0,,,,,3,0,,,
California,Bishop,Buttermilk Country,Dale's Camp,Green Hornet Boulder,,Cloud,boulder,1,,,,,3,0,,,
California,Bishop,Buttermilk Country,Dale's Camp,Green Hornet Boulder,,Green Hornet,boulder,4,,,,,4,1,,,
California,Bishop,Buttermilk Country,Dale's Camp,Xavier's Roof Boulder,,Xavier's Roof,boulder,11,,,,,5,1,,New favorite?!?!  Absolutely incredible.  Classic crimping leads to a wild roof flake feature and finishes with a one-of-a-kind mantle/press.  Will climb every time I have the opportunity.,
California,Bishop,Buttermilk Country,Dale's Camp,Zen Flute Boulder,,Zen Flute,boulder,10,,,,,4,0,,,
California,Bishop,Buttermilk Country,Dale's Camp,Zen Flute Boulder,,North Face Low Start,boulder,3,,,,,2,1,,Underrated mellow highball on the backside.  Make a couple moves at the bottom on sharp holds then finish up on a couple beautiful cobbles.,
California,Bishop,Buttermilk Country,Dale's Camp,Zen Flute Boulder,,Arete,boulder,3,,,,,3,0,,Tricky!  Similar to windberries,
California,Bishop,Buttermilk Country,Dale's Camp,Zen Flute Boulder,,The Flake,boulder,7,,,,,3,0,,Awesome features but a very puzzling climb.  Felt stumped for nearly an hour but found beta that felt close to the grade.  Worth checking out!,
California,Bishop,Buttermilk Country,Pollengrains,Apiary Boulder,,Apiary Crack,boulder,0,,,,,3,1,,,
California,Bishop,Buttermilk Country,Pollengrains,Apiary Boulder,,The Bee Sneeze,boulder,3,,,,,2,1,,,
California,Bishop,Buttermilk Country,Pollengrains,Beekeeper Boulder,,Beekeeper's Apprentice,boulder,5,,,,,4,1,,,
California,Bishop,Buttermilk Country,Pollengrains,Beekeeper Boulder,,The Beekeeper,boulder,6,,,,,5,2,,So goddamn cool!  Flowy and fun juggy roof climbing leads to a crimpy crux.  Stay fresh for the 20 move finish partially circumnavigating the giant boulder.  Amazing!,
California,Bishop,Buttermilk Country,Pollengrains,Beekeeper Boulder,,Beekeeping For Profit and Pleasure,boulder,4,,,,,1,2,,Cool movement requiring technique.  Not simple enough that I would repeat it.,
California,Bishop,Buttermilk Country,Pollengrains,Beekeeper Boulder,,Mesothelioma,boulder,7,,,,,0,2,,,
California,Bishop,Buttermilk Country,Pollengrains,Beekeeper Boulder,,Golden Shower,boulder,10,,,,,0,1,,,
California,Bishop,Buttermilk Country,Pollengrains,Big Arete Boulder,,The Air Up There,boulder,7,,,,,0,2,,,
California,Bishop,Buttermilk Country,Pollengrains,Get Carter Boulder,,Seven Spanish Angels,boulder,6,,,,,4,0,,,
California,Bishop,Buttermilk Country,Pollengrains,Get Carter Boulder,,Grommit,boulder,4,,,,,3,1,,,
California,Bishop,Buttermilk Country,Pollengrains,Get Carter Boulder,,Goosepimple Exposure,boulder,0,,,,,2,0,,,
California,Bishop,Buttermilk Country,Pollengrains,Get Carter Boulder,,Sunshine Naked,boulder,0,,,,,3,0,,,
California,Bishop,Buttermilk Country,Pollengrains,Get Carter Boulder,,Roadside Crack,boulder,1,,,,,3,0,,,
California,Bishop,Buttermilk Country,Pollengrains,Get Carter Boulder,,Holy Slab,boulder,B,,,,,2,0,,,
California,Bishop,Buttermilk Country,Pollengrains,Get Carter Boulder,,Backside Crack,boulder,B,,,,,3,0,,,
California,Bishop,Buttermilk Country,Pollengrains,Get Carter Boulder,,Burned and Exposed,boulder,0,,,,,1,0,,,
California,Bishop,Buttermilk Country,Pollengrains,Get Carter Boulder,,Exposed Rearside,boulder,0,,,,,2,0,,,
California,Bishop,Buttermilk Country,Pollengrains,Get Carter Boulder,,Get Carter,boulder,7,,,,,0,0,,Didnt start low enough :/,
California,Bishop,Buttermilk Country,Pollengrains,Hive Boulder,,Timothy Leary Presents...,boulder,2,,,,,3,1,,Nerveracking start and finish. Smooth juggy climbing. Would repeat for the rush.,
California,Bishop,Buttermilk Country,Pollengrains,Hive Boulder,,Downclimb,boulder,0,,,,,1,1,,,
California,Bishop,Buttermilk Country,Pollengrains,Hive Boulder,,On The Cusp,boulder,1,,,,,0,2,,,
California,Bishop,Buttermilk Country,Pollengrains,Honey Boulder,,Cover Me With Flowers,boulder,2,,,,,2,0,,"Smooth, classic Pollengrain climb.",
California,Bishop,Buttermilk Country,Pollengrains,Honey Boulder,,Twiggy,boulder,0,,,,,1,0,,,
California,Bishop,Buttermilk Country,Pollengrains,Honey Boulder,,Cindy Swank,boulder,7,,,,,3,0,,,
California,Bishop,Buttermilk Country,Pollengrains,Honey Boulder,,Finder's Fee,boulder,9,,,,,0,0,,,
California,Bishop,Buttermilk Country,Pollengrains,Honeycomb Boulder,,Horseshoe Problem,boulder,2,,,,,4,1,,,
California,Bishop,Buttermilk Country,Pollengrains,Jedi Boulder,,Jedi Mind Tricks,boulder,4,,,,,4,1,,"Tantalizing, requires commitment.",
California,Bishop,Buttermilk Country,Pollengrains,Jedi Boulder,,Flake Descent,boulder,B,,,,,1,0,,,
California,Bishop,Buttermilk Country,Pollengrains,Jedi Boulder,,Unnamed,boulder,1,,,,,2,1,,,
California,Bishop,Buttermilk Country,Pollengrains,Jedi Boulder,,Godman,boulder,1,,,,,3,1,,,
California,Bishop,Buttermilk Country,Pollengrains,Jedi Boulder,,Unnamed,boulder,0,,,,,2,1,,,
California,Bishop,Buttermilk Country,Pollengrains,Jedi Boulder,,Out of Focus,boulder,1,,,,,2,1,,,
California,Bishop,Buttermilk Country,Pollengrains,Jedi Boulder,,Out,boulder,0,,,,,3,1,,,
California,Bishop,Buttermilk Country,Pollengrains,Jedi Boulder,,Out of Time,boulder,0,,,,,3,1,,,
California,Bishop,Buttermilk Country,Pollengrains,Jedi Boulder,,Loud Dark Eye,boulder,1,,,,,2,1,,,
California,Bishop,Buttermilk Country,Pollengrains,Lidija Boulder,,Gazelle,boulder,5,,,,,0,1,,,
California,Bishop,Buttermilk Country,Pollengrains,Lidija Boulder,,Suspended in Silence,boulder,7,,,,,4,2,,Fun movement on beautiful holds in a great position.  Wish the climbing continued.,
California,Bishop,Buttermilk Country,Pollengrains,Lidija Boulder,,Drone Militia,boulder,6,,,,,4,2,,,
California,Bishop,Buttermilk Country,Pollengrains,Lidija Boulder,,Droning Silence,boulder,8,,,,,0,2,,,
California,Bishop,Buttermilk Country,Pollengrains,Lidija Boulder,,Lidija's Mouth,boulder,3,,,,,4,0,,Fun! Awkward uncommon movement leads to a relieving finish.,
California,Bishop,Buttermilk Country,Pollengrains,Lidija Boulder,,Lidija's Mouth Direct,boulder,7,,,,,0,0,,,
California,Bishop,Buttermilk Country,Pollengrains,Lidija Boulder,,Hunting Dog,boulder,2,,,,,2,1,,,
California,Bishop,Buttermilk Country,Pollengrains,Lidija Boulder,,Wanderlust,boulder,2,,,,,3,1,,,
California,Bishop,Buttermilk Country,Pollengrains,Lidija Boulder,,Original Line,boulder,0,,,,,3,1,,,
California,Bishop,Buttermilk Country,Pollengrains,Lidija Boulder,,Unnamed,boulder,0,,,,,1,1,,,
California,Bishop,Buttermilk Country,Pollengrains,Lidija Boulder,,Traverse,boulder,1,,,,,3,0,,,
California,Bishop,Buttermilk Country,Pollengrains,Lidija Boulder,,Left Aorta,boulder,2,,,,,2,1,,,
California,Bishop,Buttermilk Country,Pollengrains,Lidija's Baby Boulder,,Moon Grey Blue,boulder,2,,,,,2,0,,,
California,Bishop,Buttermilk Country,Pollengrains,Mead Boulder,,Vic's Demise,boulder,0,,,,,2,3,,,
California,Bishop,Buttermilk Country,Pollengrains,Mini Mead Boulder,,Mini Mead,boulder,2,,,,,3,0,,,
California,Bishop,Buttermilk Country,Pollengrains,The Ninth Boulder,,The Ninth,boulder,6,,,,,0,2,,,
California,Bishop,Buttermilk Country,Pollengrains,White Slab Boulder,,John Bachar Memorial Problem,boulder,1,,,,,2,1,,Committing slab movement leads to an awesome finish. Would repeat.,
California,Bishop,Buttermilk Country,Pollengrains,White Slab Boulder,,Downclimb,boulder,B,,,,,1,0,,,
California,Bishop,Buttermilk Country,Pollengrains,White Slab Boulder,,The White Slab,boulder,3,,,,,0,1,,,
California,Bishop,Buttermilk Country,Secrets of the Beehive,Brown Wall,,Unnamed,boulder,6,,,,,3,0,,"Make a couple tensiony moves up the glassy lieback before making a dynamic move to the jug at the lip.  Tricky mantel, doesn't really top out.  Worth doing!",
California,Bishop,Buttermilk Country,Secrets of the Beehive,Form Destroyer Roof,,Form Destroyer,boulder,12,,,,,0,0,,,
California,Bishop,Buttermilk Country,Secrets of the Beehive,Luminance Block,,Rise Against,boulder,5,,,,,0,2,,,
California,Bishop,Buttermilk Country,Secrets of the Beehive,Luminance Block,,Luminance,boulder,9,,,,,0,2,,,
California,Bishop,Buttermilk Country,Secrets of the Beehive,Luminance Block,,Rise,boulder,9,,,,,5,3,,"My Bishop life list choice.  Went out with George Halterman and sussed the top on rope for awhile: really enjoyable nearly no-hands movement with great rests.  Moved down to the business below and found stellar movement, my style, on bullet stone.  Climbed so much better than I could've asked.  4th attempt from the ground.",
California,Bishop,Buttermilk Country,Secrets of the Beehive,Nectar Boulder,,Natural Melody Direct,boulder,1,,,,,3,0,,Actually a bit spooky!  Climb the amazing scoops to a direct finish.,
California,Bishop,Buttermilk Country,Secrets of the Beehive,Nectar Boulder,,Natural Melody,boulder,0,,,,,3,0,,Such fun features.  Definitely has a little spice.  Not sure 0- is fitting,
California,Bishop,Buttermilk Country,Secrets of the Beehive,Nectar Boulder,,Queen Sweet Nectar,boulder,9,,,,,0,1,,,
California,Bishop,Buttermilk Country,Secrets of the Beehive,Secrets Boulder,,Secrets of the Beehive,boulder,7,,,,,4,2,,"SPOOKY!  Such great, tensiony, and tough movement through the bottom leads you to a terrifying proposition: heel at your hands or drop 15!  Heel move felt chill with the scoop hand, not the pinch knob.  Such an amazing and proud line!",
California,Bishop,Casa Diablo,Parking Lot Area,Parking Lot Boulder,,Face Right,boulder,0,,,,,3,0,,Climb the obvious features on the right side of the patina face,
California,Bishop,Casa Diablo,Parking Lot Area,Parking Lot Boulder,,Face Direct,boulder,4,,,,,3,0,,"Starting at the two obvious crimps at 5' in the center of the face, make a couple of tricky moves with poor feet then finish direct",
California,Bishop,Casa Diablo,Parking Lot Area,Parking Lot Boulder,,Face Direct Sit,boulder,6,,,,,2,0,,"Starting with two right facing sidepulls between Right and Direct, traverse left into Direct and finish that climb.  Tricky!",
California,Bishop,Casa Diablo,Parking Lot Area,Parking Lot Boulder,,Jump Mantle,boulder,2,,,,,3,0,,"On the right side of the boulder, jump start to the obvious scoop/dish and mantle through",
California,Bishop,Casa Diablo,Parking Lot Area,Parking Lot Boulder,,Lip Traverse R2L,boulder,1,,,,,2,0,,"Sit starting on the left corner of the face, traverse the lip all theway right.  Funky start, but clean climbing",
California,Bishop,Casa Diablo,South Slope,DWP Boulder,,The Devil Wears Prana,boulder,11,,,,,0,0,,,
California,Bishop,Sherwin Plateau,Rock Creek,Boy Named Sue Boulder,,Dude,boulder,9,,,,,0,0,,,
California,Bishop,Sherwin Plateau,Rock Creek,Boy Named Sue Boulder,,Blood Brothers,boulder,7,,,,,4,0,,A neat switch arete climb.  Dyno to the arete sloper made it a very fun problem.,
